2018-11-28 15:27:11,305 [Worker-17: Creating spring-boot-sample-data-rest-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/ch/qos/logback/logback-parent/1.1.2/logback-parent-1.1.2.pom
2018-11-28 15:27:11,337 [Worker-17: Creating spring-boot-sample-data-rest-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/ch/qos/logback/logback-core/1.1.2/logback-core-1.1.2.pom
2018-11-28 15:27:11,364 [Worker-17: Creating spring-boot-sample-data-rest-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/ch/qos/logback/logback-core/1.1.2/logback-core-1.1.2.pom
2018-11-28 15:27:11,427 [Worker-17: Creating spring-boot-sample-data-rest-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/yaml/snakeyaml/1.13/snakeyaml-1.13.pom
2018-11-28 15:27:11,456 [Worker-17: Creating spring-boot-sample-data-rest-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/yaml/snakeyaml/1.13/snakeyaml-1.13.pom
2018-11-28 15:27:11,484 [Worker-17: Creating spring-boot-sample-data-rest-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/aspectj/aspectjrt/1.7.4/aspectjrt-1.7.4.pom
2018-11-28 15:27:11,511 [Worker-17: Creating spring-boot-sample-data-rest-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/aspectj/aspectjrt/1.7.4/aspectjrt-1.7.4.pom
2018-11-28 15:27:11,540 [Worker-17: Creating spring-boot-sample-data-rest-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/aspectj/aspectjweaver/1.7.4/aspectjweaver-1.7.4.pom
2018-11-28 15:27:11,564 [Worker-17: Creating spring-boot-sample-data-rest-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/aspectj/aspectjweaver/1.7.4/aspectjweaver-1.7.4.pom
2018-11-28 15:27:11,593 [Worker-17: Creating spring-boot-sample-data-rest-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/boot/spring-boot-starter-jdbc/1.0.2.RELEASE/spring-boot-starter-jdbc-1.0.2.RELEASE.pom
2018-11-28 15:27:11,619 [Worker-17: Creating spring-boot-sample-data-rest-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/boot/spring-boot-starter-jdbc/1.0.2.RELEASE/spring-boot-starter-jdbc-1.0.2.RELEASE.pom
